ID,Unnamed,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
7289,4299,Player D,Team C,37,191.62638104182443,106.31826844997732,Midfielder,10,0.0,2,1,91.12104392239338,8.902351686669387,10,7,5,4,0.9484251555414928,74,6,7.352994944732984,2.1295920261047514,7.454545454545454,487.21564379203755,2019
7290,3104,Player B,Team B,33,192.8968924006511,95.4054227132664,Midfielder,11,11.0,3,0,89.11605330390711,14.27888448294554,12,2,15,9,0.8424641068355752,14,5,15.771036540456576,1.0397091623524364,1.8333333333333333,300.2961784386965,2019
7291,3739,Player D,Team C,28,193.58517550275968,56.95053424077626,Midfielder,0,12.0,6,4,82.61617785858951,5.558998168838291,43,6,16,1,0.7223735076327985,73,2,12.987950585962938,3.2017791260964503,2.7315831227595937,192.17635701344705,2019
7292,763,Player B,Team C,31,179.02106086504773,83.15415288392268,Defender,6,12.0,8,1,64.36437430145573,5.433666927130827,66,11,17,8,0.077993866409409,94,8,9.415410317064556,1.0261215370609107,9.571428571428571,248.37715967927,2022
7293,3837,Player B,Team A,20,167.90591124478462,53.89663022393394,Forward,27,6.0,4,4,77.62110066762463,8.557365652582629,62,4,9,0,0.1061300193090194,69,4,7.659657281415637,0.0577236211288791,2.6785714285714284,220.83038049932293,2021
7294,1099,Player C,Team B,23,165.09488144133442,105.6238753718747,Defender,12,8.0,4,1,74.13661952954551,8.560085811213888,49,13,12,6,0.4927813458649557,65,9,7.665535464150736,4.151971723854308,2.0,285.42543339190024,2021
7295,1867,Player A,Team B,36,178.79275035671913,75.19814627236687,Goalkeeper,25,14.0,5,0,99.20485816766669,13.063469702926728,86,1,16,5,0.1607133491909856,65,0,17.875995218122405,0.748137267955904,3.807692307692308,532.0709865717861,2019
7296,1391,Player B,Team C,19,162.6336865803462,72.09422976143244,Defender,4,15.0,8,0,79.56068295681864,12.426486579951655,21,9,5,0,0.978265463529474,57,5,18.09368771245135,0.3855515070571945,9.4,343.42076606142643,2021
7297,328,Player D,Team A,39,181.06518489686363,95.71362360319611,Defender,4,10.0,7,3,61.80042971641908,8.1782691114731,63,11,24,5,0.1585202340274094,62,4,11.97718282437068,3.666741236812389,6.127337820932273,116.70925722470729,2021
7298,4148,Player B,Team A,26,188.85165043833382,64.84910496094277,Midfielder,14,11.0,5,3,99.9899554794572,14.552132628144092,4,12,9,2,0.487467835463974,20,9,6.5543219438746085,0.6071886981396674,0.9333333333333332,245.46052360564389,2019
7299,4478,Player A,Team A,19,184.69451109536806,106.99591296511495,Defender,8,5.0,9,3,67.17200891208924,12.116955497571892,51,6,12,6,0.3641210568415054,75,7,18.26247655770185,1.9493741535428608,2.2222222222222223,232.49170761391292,2020
7300,4937,Player A,Team B,39,189.36427923524508,69.89580954462798,Midfielder,0,18.0,1,2,66.06761574040057,6.382468181218978,35,14,21,5,0.639386421454098,26,3,12.305247292626335,2.453694302680731,2.3666666666666667,631.5381677039276,2020
7301,3032,Player C,Team C,36,199.58259232951227,78.05687110210248,Defender,0,2.0,5,4,73.88188702864183,12.292269300776123,91,6,27,7,0.1290364088894249,44,0,11.581436343003706,0.5491534094461721,2.9166666666666665,160.65818923867843,2022
7302,2295,Player D,Team B,24,199.47186376719588,88.44540699208045,Goalkeeper,9,0.0,3,0,52.70994016013839,10.344558603387403,52,7,3,3,0.4303164280423909,67,1,11.110355366564304,0.3648160889858437,8.7,48.43613363189273,2022
7303,2077,Player C,Team B,27,194.43721930314783,94.78233984263755,Goalkeeper,29,14.0,8,2,64.6790920825525,5.9132244005330845,95,4,14,1,0.2747050328071436,70,7,10.475212607888086,1.711870310760446,0.3404255319148936,380.0458217550488,2022
7304,2568,Player D,Team B,36,199.32965745889595,113.99318968934575,Goalkeeper,29,9.0,7,1,69.9264120498908,11.287841089150424,55,13,0,3,0.887751524671688,62,9,12.890081054128911,0.6782967030205032,0.0640569395017793,380.0458217550488,2019
7305,1665,Player B,Team B,34,160.80870080591188,119.09818458259795,Defender,9,17.0,6,1,91.93185244608644,11.925090720567407,95,13,24,3,0.040585712134695,45,7,14.068118399175562,2.1729477696244626,6.2,411.8710883224155,2020
7306,840,Player C,Team A,29,167.63237965785228,79.94420364208744,Goalkeeper,0,5.0,4,4,86.17326806134344,9.526152496286226,85,8,17,5,0.9137274940064593,11,4,11.99648305359434,2.381314126720349,4.1,200.4055656330252,2020
7307,4772,Player B,Team B,23,179.53478438623182,78.50349947800976,Midfielder,0,0.0,9,3,71.70243612126214,10.58301584616833,36,12,24,8,0.8329941385530004,72,5,18.449722451825668,0.0,10.485888888888889,267.88358613211403,2022
7308,4379,Player C,Team A,36,180.97143933499004,144.10922253652797,Goalkeeper,3,0.0,0,3,65.17777848659532,10.701228414854151,46,8,26,9,0.2975707164408154,93,1,9.76491842794246,3.628521423093973,6.5,380.0458217550488,2021
7309,4678,Player D,Team A,30,184.2732571565493,127.66363387775112,Goalkeeper,50,15.0,1,2,84.70928390486324,6.168364632507287,32,14,14,9,0.7892906546771047,74,8,13.67467785180172,0.0,1.6666666666666667,120.40629171934444,2020
7310,3634,Player D,Team B,18,177.45793595292452,86.38847570085943,Midfielder,5,11.0,5,0,65.79800669216232,7.474668138165476,96,3,28,3,0.0312135603387475,34,5,9.49930880290978,0.1170922934399907,9.0,180.31492133679356,2020
7311,2127,Player C,Team A,19,174.05766693882734,92.12351094773284,Forward,0,6.0,8,3,70.09297542612427,12.047636836625522,54,8,15,1,0.9668655502933936,88,8,16.300250356888014,3.4091190547873644,6.127337820932273,94.60972019831948,2021
7312,405,Player D,Team B,28,162.196195636431,79.38871476485537,Forward,24,15.0,7,3,73.64076595054522,14.16374236985588,77,13,3,9,0.5265949425897893,46,9,6.531816489923535,1.299363624090749,3.6,436.0197204962853,2020
7313,3201,Player A,Team B,26,218.46926268084493,85.49020933473204,Midfielder,12,15.0,7,0,94.99487704111708,9.668528952815771,37,10,29,9,0.3032810260654452,81,2,7.8304849519299875,2.2465451448580276,4.153846153846154,358.83327640851945,2022
7314,4797,Player B,Team C,31,167.4822734410552,114.49571818896632,Midfielder,15,6.0,7,1,93.03270916588886,12.98679466935382,67,10,22,8,0.3625832125946771,32,5,17.01802114890426,0.0248562638263183,0.5625,254.36736732431305,2020
7315,4483,Player D,Team A,22,197.3400750680974,95.47642144286692,Defender,19,0.0,9,0,78.09043292092795,10.88592815113621,29,10,17,0,0.0664053534604973,75,9,7.74796392829308,5.192352668879171,0.3,514.8976904858953,2020
7316,2743,Player A,Team C,35,167.83356967576935,114.62581149403628,Goalkeeper,13,17.0,8,2,101.6376747457649,8.433781745449256,34,12,26,9,0.9893495140420392,98,4,14.386195192921102,6.728689631018692,0.5,346.8816423584098,2022
7317,768,Player D,Team A,33,184.69216992908082,95.4054227132664,Forward,29,3.0,4,0,97.91350909852233,5.320253961405468,7,0,10,2,0.0392919451506924,88,8,19.55365177856295,0.0,2.1,317.9778102073601,2019
7318,3653,Player C,Team C,38,184.53829706525028,78.72139294919405,Goalkeeper,17,16.0,4,0,76.28392595855411,12.49686919269526,8,2,6,5,0.654907123147859,5,9,12.843359206489488,1.7777406870987835,5.5,462.79945564824885,2019
7319,1649,Player B,Team C,32,177.91769668708656,113.59668213503586,Goalkeeper,23,0.0,4,2,88.58612028090555,9.659588034586656,10,11,17,5,0.4427359277064583,63,0,7.8109466951010385,6.6254393871670665,1.125,294.8616493685604,2019
7320,311,Player C,Team C,34,170.11419915050234,81.89217762511635,Forward,0,5.0,4,1,93.29923837918054,5.512745398840711,5,13,16,0,0.9489162181887152,29,8,9.810365685389565,1.709515079447833,4.571428571428571,155.39327634166418,2020
7321,1216,Player B,Team B,31,188.85165043833382,86.42605515086775,Goalkeeper,9,0.0,4,2,86.47400456342504,11.510731742262823,56,3,17,8,0.2459997403067951,48,4,17.351871146813572,0.3802706972867475,1.9,177.90770588630895,2019
7322,3729,Player A,Team A,32,165.93206939230987,88.5235548433359,Goalkeeper,27,0.0,7,2,75.99539817797209,6.125480167811784,21,3,13,4,0.5320868239380113,98,0,10.274913696799606,4.731737940660379,1.1785714285714286,186.97522426672057,2019
7323,3593,Player A,Team A,38,181.12377580503534,79.38556407371007,Forward,26,16.0,3,0,99.28109297958864,5.190228331554348,59,5,29,7,0.4823562085827529,16,9,15.852670385447205,3.943155337733776,3.037037037037037,546.7794030705735,2019
7324,1864,Player D,Team B,28,185.54426899144823,102.28822232807394,Goalkeeper,7,19.0,7,3,97.7889383089428,6.54995428396812,28,1,29,6,0.7028664440501013,25,7,16.660250943260152,0.0,7.375,196.02070996213587,2021
7325,131,Player A,Team B,23,187.98852308617347,87.68694928740331,Midfielder,8,0.0,6,2,73.79668913047924,12.28819078305596,86,5,10,1,0.0680102319524205,72,6,12.517742708677464,0.3815664036563055,5.111111111111111,106.94402422651147,2021
7326,817,Player C,Team A,24,177.35225975125795,113.02632156433194,Midfielder,28,5.0,5,4,61.73703753415028,9.46822059846618,45,12,8,6,0.1937891300233548,29,5,16.748200765495834,0.0,2.862068965517241,377.8497132798681,2020
7327,4028,Player D,Team C,34,191.853831019186,87.76525133150042,Goalkeeper,25,17.0,3,1,68.8352584821065,6.910121849798476,42,2,5,9,0.2145648200928498,52,1,9.753545066423216,4.061343191566449,0.5769230769230769,557.7407359320964,2022
7328,2164,Player B,Team A,33,184.69216992908082,95.4054227132664,Midfielder,4,12.0,8,1,66.87912340080601,10.588842511336091,50,8,24,1,0.7381507548416897,46,4,12.742394700746086,2.205167199498955,1.2,165.5080970245211,2022
7329,3302,Player A,Team B,22,195.89130688542087,89.7137950698255,Forward,28,13.0,9,2,58.72161605059061,9.257275224696947,71,7,19,6,0.18913869632674,25,2,15.298373959582108,0.04757047534323,0.4137931034482758,291.5342146864567,2022
7330,2072,Player D,Team B,30,170.82245160475446,76.81268452927833,Goalkeeper,28,0.0,6,2,65.52737286463028,9.888162524888102,70,0,20,0,0.5734917638909767,23,1,7.521097209565706,2.370812309958091,3.103448275862069,255.1710292981537,2019
7331,4592,Player B,Team C,19,184.69451109536806,81.20752474501754,Forward,2,0.0,9,4,62.9758784790127,11.553632525265716,10,9,20,9,0.2152438205009537,34,9,9.104329510732846,4.875727657525803,6.127337820932273,45.259033731348346,2019
7332,110,Player D,Team A,31,191.6401629626163,56.278950790577824,Goalkeeper,0,0.0,2,0,111.53104748656123,8.697423395011974,93,7,12,9,0.8616249500839784,67,0,14.78054905090478,0.7222538902823181,6.127337820932273,334.11588827360447,2019
7333,373,Player D,Team A,30,170.82245160475446,102.44927357768732,Midfielder,22,14.0,5,3,75.58820027877857,12.869155321362513,0,4,29,1,0.9421854544896384,94,8,14.8304017974433,0.3087724649534935,0.2608695652173913,253.76443872218363,2019
7334,2796,Player C,Team C,27,175.63001390836374,89.13883846742277,Forward,15,0.0,6,2,79.40105143711781,10.764264018611254,3,14,24,0,0.5184929749422404,34,1,12.399539696794683,1.7158185166317388,4.625,380.0458217550488,2021
7335,1564,Player C,Team B,32,178.7929675191396,110.42311438576394,Midfielder,29,18.0,0,1,93.34663522847612,8.74752207414156,32,14,16,2,0.3523088842091783,32,0,16.933780351731805,7.450901496614601,0.3651452282157676,380.0458217550488,2021
7336,4848,Player B,Team C,24,174.8634336365014,88.21958947960826,Defender,28,0.0,3,0,54.44205897127667,13.30237233322029,52,5,7,9,0.2340577750174991,29,6,12.230823530074634,0.7023913243337139,1.1724137931034482,725.9386298379042,2021
7337,1916,Player D,Team C,24,177.35225975125795,89.13883846742277,Goalkeeper,11,16.0,2,0,75.68375312930924,10.644934072437223,43,8,12,4,0.0497810015230437,9,8,18.219833981206,0.7814098248090486,6.583333333333333,210.70280912910889,2020
7338,3352,Player A,Team A,23,166.94147678555535,62.856307714732,Goalkeeper,12,7.0,3,1,56.26985392337146,7.638953857712039,87,8,0,3,0.2685000761974954,66,5,16.03855146307918,0.0,2.769230769230769,253.36189010434217,2022
7339,4513,Player C,Team A,31,167.57390894519435,78.14289025250177,Defender,9,0.0,3,1,96.09809936214197,8.603171920258424,85,11,2,3,0.6542357799453179,57,7,9.72042294955012,0.9119092303151524,9.5,318.9978844282186,2022
7340,111,Player C,Team C,39,180.40851665912487,101.37047887957874,Goalkeeper,28,0.0,0,4,56.10054709601708,8.117385326417182,76,10,18,5,0.5336169313092108,39,6,10.928810127268331,0.334460157493174,2.689655172413793,752.392689694918,2021
7341,3816,Player C,Team B,38,181.12377580503534,96.163577480075,Midfielder,0,0.0,4,2,60.61094677599642,7.811528942656983,70,1,12,0,0.9440412782809274,7,8,15.015300286547683,4.102163968680969,6.127337820932273,144.7954853190727,2020
7342,3786,Player C,Team B,22,198.347909654616,105.14832317298476,Defender,29,2.0,3,2,99.53780749745512,11.117650099474096,75,0,22,3,0.3962772624917006,69,6,18.41678928235237,4.519292693085183,5.111111111111111,247.4976410173468,2019
7343,1476,Player C,Team C,27,194.35005036763567,77.04555322945748,Defender,14,0.0,5,3,72.60004690268828,9.94115197012092,6,4,21,1,0.6938633423283945,8,5,7.680630990552631,0.0792166300946739,0.0666666666666666,321.4330770358031,2020
7344,2957,Player C,Team C,26,218.46926268084493,78.43204090380402,Forward,21,4.0,7,2,89.75916331277979,5.78346272427156,25,4,11,8,0.4893227474751214,96,0,12.719953081129702,0.2058089166034979,3.0454545454545454,389.0691711718579,2020
7345,4859,Player B,Team B,36,174.89867791302692,90.34161739223396,Goalkeeper,29,7.0,4,3,56.26485968464869,6.689696158812211,52,4,13,9,0.5125762159242117,18,8,6.781766319865651,0.8256677435683591,3.590909090909091,296.0324093338244,2020
7346,1919,Player A,Team B,30,172.91257990855374,53.185296645320726,Defender,1,0.0,2,3,57.68326575830678,6.183014212562132,52,7,5,0,0.2677743146041175,82,9,9.191827329801969,1.159136355616662,6.127337820932273,10.159719476300776,2022
7347,3991,Player A,Team B,32,166.2180916862583,77.32693232082609,Defender,21,6.0,0,3,55.10559092399353,5.875209488382355,95,14,7,3,0.4549507768419997,49,4,15.289720389398637,0.101167643729278,2.0454545454545454,256.8803719350707,2022
7348,2330,Player D,Team A,27,164.21335576979857,54.946773321565495,Midfielder,15,18.0,1,0,75.53960416611153,10.702624925532437,80,8,0,5,0.4707849970127072,16,1,6.166019528722426,0.4354118350356845,1.625,656.1015125487792,2020
7349,2048,Player C,Team B,22,180.211916364689,86.21583780369465,Defender,29,8.0,5,1,75.81158976256944,8.847144617098605,78,13,19,4,0.7066425217489339,21,7,14.935378728332712,1.6007378823912304,1.0714285714285714,205.15528420596075,2021
7350,897,Player D,Team B,34,181.74227204287735,108.94271485238647,Goalkeeper,0,0.0,7,3,64.4557717726357,6.620570641193424,51,0,4,8,0.940639999186114,10,3,18.51216681417945,2.646129085571478,1.1176470588235294,288.00071678321723,2021
7351,3602,Player A,Team B,35,166.78644325026875,86.52785800836124,Midfielder,22,9.0,6,2,79.40745742123428,12.102619391145936,6,1,18,8,0.3293212774825043,4,2,19.540554365276996,2.2465451448580276,1.434782608695652,525.2964528187941,2022
7352,1055,Player A,Team C,39,188.85165043833382,68.44580154542334,Midfielder,8,0.0,8,4,77.50247359562547,11.412700519917134,6,2,16,4,0.0422004685812984,44,0,8.249483015382733,0.8126757628606778,1.3333333333333333,248.14398323596924,2021
7353,4838,Player D,Team A,23,161.95366493282975,118.9966216117155,Defender,14,0.0,3,2,65.18288089634191,14.568594850528203,53,10,0,6,0.4962951255006397,8,4,16.23346934911814,4.098028772402777,2.6666666666666665,219.50109873244918,2022
7354,410,Player C,Team A,21,171.83705395921154,114.43746618677392,Goalkeeper,0,0.0,9,2,52.66237323128257,14.749505870371957,97,13,25,5,0.5444613321491686,55,2,18.895556730582943,0.5025484489378501,6.127337820932273,219.90847779641345,2022
7355,2629,Player C,Team C,25,177.0621141696656,101.13724147037536,Defender,19,0.0,0,4,99.72907310047628,12.70398146453287,50,2,20,4,0.1684405511319152,19,3,6.37053966274154,5.05443088274958,2.15,345.4651805926862,2020
7356,844,Player A,Team C,22,161.1452477534261,112.4757993365906,Defender,0,0.0,9,2,52.971879879022666,14.881194982436654,68,7,16,3,0.7604646062760667,64,8,11.210354127338078,3.856562309632881,3.0854776906262056,334.090631862281,2019
7357,2440,Player A,Team C,36,193.6899834079693,91.06930146332279,Defender,23,11.0,8,0,54.14277293007427,13.714472937396256,55,13,8,5,0.9849291084414916,40,6,18.79114650308249,2.835407643404757,1.1666666666666667,377.9221402914409,2019
7358,2295,Player D,Team B,24,199.47186376719588,88.44540699208045,Goalkeeper,0,0.0,3,0,113.38866644606097,10.344558603387403,52,7,3,3,0.9457747170084608,51,4,8.041812473822452,0.3648160889858437,8.7,48.43613363189273,2020
7359,3134,Player B,Team B,28,171.14829382482836,75.8240061347534,Forward,0,5.0,9,1,88.28656429731927,7.17649165289124,11,6,20,7,0.1971060388236521,9,7,19.006410256817627,0.0,6.127337820932273,62.17899201503389,2022
7360,774,Player B,Team B,36,178.79275035671913,91.06930146332279,Midfielder,11,8.0,2,1,118.59734421089756,14.948084082117468,77,7,29,6,0.8753632399007607,30,5,12.907881066316676,0.5534393256715058,2.583333333333333,312.349992830102,2019
7361,2485,Player C,Team C,19,181.9248025992728,107.90938684103574,Midfielder,0,9.0,0,1,68.85798209626452,5.843871386573954,35,6,7,9,0.7044936364116847,56,9,6.498396238063336,0.7609389888783814,4.743002164502164,275.0404370667932,2019
7362,4114,Player D,Team C,30,195.16739671116392,105.55654867250608,Midfielder,17,19.0,2,2,95.23130033172689,11.1791293467467,8,10,29,4,0.4538465638069116,81,1,11.748159751332723,2.880098023099191,4.888888888888889,378.1421494179602,2019
7363,3860,Player D,Team C,29,174.26224894753426,88.08086039541769,Midfielder,8,9.0,4,1,96.96169791732244,14.687641793982468,27,13,20,9,0.540610994324729,44,6,9.893917932005994,6.2213890405933405,3.888888888888889,142.7260342017736,2022
7364,3334,Player C,Team A,24,162.21962884284244,68.8430508120181,Forward,7,1.0,6,4,53.81585773374894,12.308464835363614,57,7,7,1,0.8496001749824581,59,0,9.233062408277124,1.706926091680275,12.25,40.732200355844846,2021
7365,2857,Player A,Team B,29,167.533874931578,50.511734205845855,Goalkeeper,0,19.0,6,4,69.65917673159211,8.322927818871408,23,9,4,1,0.4801349396383731,15,2,13.122133634505255,1.332357523920356,4.0588235294117645,571.5604102838087,2021
7366,271,Player D,Team A,35,173.80719353182522,86.52785800836124,Goalkeeper,8,5.0,6,1,52.442493375475806,6.288828866106498,37,7,15,7,0.3732073691051268,68,0,12.253890361278051,1.466313715783007,8.666666666666666,145.79217518255558,2021
7367,2142,Player B,Team C,36,170.9621682971819,107.03380769429174,Midfielder,19,7.0,2,0,61.714341341682555,14.880197205852998,56,8,24,3,0.4932474930259858,70,0,12.22950739430138,6.472937169181701,1.35,295.05273683091644,2020
7368,1023,Player B,Team A,19,189.56498668546183,75.50578058700562,Forward,29,0.0,4,3,65.26454149157819,11.346905726457614,84,9,1,8,0.5791298040350491,61,4,6.3221259665467295,3.413974734248489,0.3161512027491409,380.0458217550488,2020
7369,3232,Player C,Team B,35,188.85165043833382,101.41446804277356,Defender,0,9.0,5,0,88.9508510181227,5.297234698427564,3,8,12,6,0.1890776537783488,80,5,17.03477271540705,0.0,6.127337820932273,175.1131489237105,2021
7370,1453,Player C,Team A,33,168.35555570859373,112.18545779608849,Forward,29,0.0,3,3,60.53500179390589,5.915663530781679,31,4,0,2,0.9009077302669908,90,2,12.221589730336929,4.556488589501517,0.3246753246753247,380.0458217550488,2021
7371,4004,Player D,Team C,22,163.74899464238865,102.47104030537707,Forward,14,7.0,0,1,50.24245066047779,11.770059461094949,47,5,23,8,0.6741869488296138,23,2,17.313587430528113,1.659992413741973,0.6,130.3853782890943,2022
7372,4320,Player A,Team C,34,192.34053093041643,119.09818458259795,Goalkeeper,13,0.0,3,1,50.33337725756352,6.08066739750072,50,3,26,9,0.6332689173374889,77,2,17.368919623264254,0.0,4.571428571428571,251.8700374077644,2019
7373,3583,Player D,Team C,32,178.7929675191396,77.32693232082609,Midfielder,9,0.0,5,4,93.2796752941762,14.82210817372302,92,9,25,6,0.0994962261806381,47,0,9.757029872720649,0.9036747623116153,6.5,114.0987741555566,2022
7374,4431,Player D,Team B,30,193.94945311015871,87.18775651603822,Defender,26,0.0,2,3,71.57640331167426,6.156709911539897,83,10,13,3,0.6041739381725918,17,4,5.065194557114186,2.3803313649271587,0.3333333333333333,375.3964184994887,2020
7375,719,Player D,Team C,39,168.05845983172642,64.15505612212813,Defender,29,12.0,0,4,72.1204977567904,6.3794053662434695,32,3,0,8,0.1209606622384923,57,0,18.668685161871775,0.4027616335123241,0.7,688.8950394853213,2021
7376,1934,Player C,Team B,28,163.95076205595004,77.16946847690994,Goalkeeper,18,2.0,0,2,86.82191072483076,8.014597807264328,12,5,26,9,0.078697675195399,54,9,16.410420396293603,0.4129386905260377,4.368421052631579,145.77629046894992,2020
7377,3228,Player C,Team C,34,191.8903610259243,51.08499416832248,Goalkeeper,9,15.0,6,3,65.55560690498139,13.510244440976912,48,0,17,2,0.5273108956423933,91,9,6.608779352352067,1.8304067656435987,6.8,341.2316501116807,2022
7378,451,Player B,Team C,24,192.92905436986,82.1593766615417,Goalkeeper,4,4.0,2,1,53.055055797567405,7.00399151160961,67,8,7,1,0.402785534046495,52,2,15.52590551004652,0.6836626768064702,6.2,45.61296204072243,2020
7379,587,Player C,Team A,31,187.248370312862,52.03279315464536,Midfielder,24,0.0,3,0,76.76064988919983,10.68863856595205,41,10,25,9,0.5888102701562232,22,5,5.300349030033209,2.817255628802871,1.4,569.4377383705869,2022
7380,3628,Player D,Team B,21,176.48216496920645,71.93294825059209,Goalkeeper,0,2.0,3,0,77.5585059903758,5.2239710905072165,54,2,3,2,0.0892221680572386,83,5,5.416386038310478,0.0,4.428571428571429,251.1023098878951,2022
7381,817,Player C,Team A,24,177.35225975125795,113.02632156433194,Midfielder,28,5.0,5,4,61.73703753415028,9.46822059846618,45,12,8,6,0.4309830628472584,39,2,12.887348593967635,0.0,2.862068965517241,377.8497132798681,2020
7382,3887,Player A,Team B,32,166.57054654882495,115.91863820511615,Forward,2,6.0,3,2,97.0306155619003,8.658252100515266,18,3,29,2,0.1747867150451579,99,8,6.440561438545199,0.738376080799759,6.127337820932273,128.21950351761248,2022
7383,4570,Player D,Team C,21,160.7719652890794,72.22906977337793,Defender,16,16.0,9,4,99.87102021005416,8.594266048828203,31,1,6,8,0.9871000859241166,13,7,19.465047837273783,0.0,3.0,364.28579756374666,2021
7384,2313,Player A,Team B,19,184.69451109536806,117.84651980869762,Goalkeeper,29,19.0,1,3,57.23602742575543,8.749519126511917,59,2,18,2,0.5611502124351744,78,2,18.407468399753935,6.392242440035198,0.4736842105263157,380.0458217550488,2021
7385,1548,Player A,Team C,24,178.76664194269594,102.20259309889938,Goalkeeper,10,0.0,4,2,97.94465016770388,12.79413766196322,79,12,19,4,0.6874368609408673,95,4,14.747180468718271,7.571846474347438,3.1818181818181817,243.07924270513055,2022
7386,1138,Player D,Team B,32,194.97186240888692,99.1847624804679,Forward,25,0.0,3,1,59.397885885329416,11.666508821963308,61,2,16,8,0.3254182806826078,66,4,5.9556345625747,6.726309171207396,3.0384615384615383,280.8153206665102,2021
7387,2470,Player D,Team C,26,188.8741264213245,74.43130987797102,Forward,29,0.0,9,3,82.3168914496478,6.99476781904102,54,12,7,3,0.0947389147793441,52,4,9.872528867105975,1.733371150892859,3.2333333333333334,153.96746799781698,2019
7388,2085,Player A,Team B,21,192.33458760707265,80.11732680130237,Midfielder,17,10.0,1,1,58.76482449300434,6.571143163666594,77,0,10,6,0.9758708627835366,14,2,10.575844968590658,0.6167936875162549,5.277777777777778,204.7361193245292,2019
7389,949,Player A,Team C,24,177.35225975125795,110.51338325324798,Midfielder,0,0.0,0,3,82.2621729604529,11.423833387841212,16,10,18,4,0.2862590353831832,73,4,12.213197537430496,3.158718325128887,2.7315831227595937,351.6443159451716,2022
7390,4418,Player C,Team C,23,164.9096021869848,90.44750543901296,Defender,21,6.0,8,0,51.3882413543515,12.191030040553091,9,3,29,6,0.4238081851735742,74,4,7.533543110096783,0.9393619531764564,2.409090909090909,341.2184838958327,2019
7391,4573,Player A,Team C,22,186.90594957729485,86.21583780369465,Midfielder,25,2.0,6,4,84.94461131457196,8.242147498640184,69,0,6,4,0.649863921702575,63,3,13.662674641957938,2.857032920655509,2.3076923076923075,451.030832708174,2019
7392,1919,Player A,Team B,30,172.91257990855374,53.185296645320726,Defender,1,0.0,2,3,57.68326575830678,6.183014212562132,52,7,5,0,0.0246972976861112,71,3,11.53655971863835,1.159136355616662,6.127337820932273,10.159719476300776,2019
7393,716,Player C,Team B,24,177.35225975125795,76.50944502957641,Defender,0,11.0,3,4,56.99431638718546,14.772893436293565,5,4,5,8,0.8102591305172869,28,1,19.20945445089288,1.9781150689164064,2.614167314167314,245.77504455969975,2020
7394,3401,Player D,Team B,26,188.85165043833382,70.3860529761885,Goalkeeper,2,14.0,9,1,78.24236748772265,10.242026957555469,78,3,5,4,0.5365781900286203,89,8,19.042928444378283,0.779927905711826,9.666666666666666,117.868781252579,2022
7395,2267,Player D,Team B,24,177.35225975125795,108.97304900153506,Defender,1,17.0,4,1,75.91401836704962,11.144431434087466,51,14,13,3,0.2782171870688221,46,6,13.482109330099586,2.544798351606765,6.127337820932273,107.73216809881907,2021
7396,1098,Player B,Team C,33,184.69216992908082,96.21208491528698,Forward,26,3.0,9,2,84.29388918301349,5.862358317658956,79,9,11,8,0.0616079852924692,28,0,14.665240039858029,2.3042510049330094,3.5185185185185186,270.5899779754853,2021
7397,4227,Player D,Team A,29,179.08065639467733,89.13883846742277,Midfielder,5,16.0,1,4,72.83391326970863,10.326594629168294,26,9,29,8,0.1624984154744414,2,4,7.066947016606137,0.4684573701702488,10.166666666666666,365.3219266848049,2019
7398,82,Player A,Team A,33,162.89086836045405,95.4054227132664,Defender,6,14.0,4,2,65.89711495984795,6.21863038238032,11,12,23,4,0.8950338588534369,17,1,8.349848582602574,0.2446601951874722,6.571428571428571,258.76362893607296,2019
7399,3610,Player C,Team B,38,176.05301775764897,57.77324711043288,Forward,13,0.0,0,4,81.07652043107342,13.320281106905885,32,14,3,5,0.686024223935891,59,9,18.510731063028643,0.0,6.214285714285714,382.9695604159004,2019
7400,1510,Player C,Team C,31,187.1357258562363,87.23872599335004,Defender,5,12.0,9,1,61.38007656143628,14.425893605297642,30,7,3,7,0.2499017216368898,52,5,15.487488843436024,5.616696139965918,12.5,203.4007731433168,2021
7401,959,Player C,Team C,32,178.23784743074646,99.0460480221498,Defender,11,0.0,3,1,85.61988098955683,6.896790057832824,17,1,12,9,0.0656007649450295,4,6,7.841452959246163,2.2465451448580276,7.833333333333333,354.45062704803246,2020
7402,1048,Player A,Team C,36,162.84027120890354,91.06930146332279,Goalkeeper,6,16.0,0,3,90.95020905827286,13.59025640077236,24,12,9,5,0.6906153123866363,77,1,13.553154591098345,0.8796602280291903,4.428571428571429,342.9440364315074,2021
7403,2428,Player A,Team C,22,180.211916364689,54.35569208565694,Goalkeeper,3,16.0,0,1,88.21887259340494,13.40757587989859,57,11,15,3,0.5724077259677651,82,5,19.02141875734173,4.945628371366271,6.127337820932273,97.89174357151582,2019
7404,1858,Player C,Team C,36,178.79275035671913,74.49499736399854,Goalkeeper,3,0.0,6,1,62.55536349159718,14.167930884572591,27,6,25,2,0.404519524458235,3,2,10.177566592428557,3.2454758245202138,6.127337820932273,588.5983230331756,2021
